assignee_name,fyear,inv_name
Lester Ind Inc,1969.0,5
Lester William M,1974.0,2
Lev Iosifovich Indrupsky,1974.0,4
Lewis E Upchurch,1973.0,1
Lewis M D Grainger,1970.0,2
Lindstroem Ab Olle,1973.0,3
List Hans,1968.0,25
List Hans,1969.0,8
Lister &amp; Co Ltd R A,1973.0,1
Lloyd Duncan Chisholm,1973.0,2
Lloyd E Miller Jr,1969.0,2
Lloyd E Miller Jr,1970.0,4
Lng Services,1969.0,1
Lockshaw John E,1973.0,3
Long Otto V,1974.0,1
Lorentz E,1972.0,4
Louis A Hausknecht,1970.0,2
Louis A Ule,1974.0,8
Louis Edwards,1968.0,1
Louis Monpetit,1974.0,2
Louis Philippe Duval,1968.0,3
Lowell T Hager,1974.0,1
Lubrastart International,1969.0,2
Lucas Industries Ltd,1968.0,7
Lucas Industries Ltd,1969.0,1
Lucas Industries Ltd,1970.0,14
Lucas Industries Ltd,1971.0,2
Lumenition Ltd,1969.0,2
Lundquist Hendrik W,1975.0,2
Lynne E Windsor,1971.0,1
M Brille,1970.0,8
M Cherry,1972.0,1
M Delic,1972.0,1
M Demetrescu,1972.0,2
M Demetrescu,1973.0,2
M Gallo,1972.0,3
M Jackson,1971.0,6
M Kamiya,1971.0,1
M Kelson,1971.0,1
M Leroy,1972.0,4
M Lindsay,1972.0,1
M May,1972.0,3
M Motooka,1971.0,2
M Rakitch,1972.0,1
M Rendine,1971.0,2
M Russell,1971.0,1
M Schafer,1972.0,1
M Voogd,1973.0,2
M W Rotary Intern Dev Pty Ltd,1968.0,2
M Yokoi,1972.0,6
MONOCAR HC INTERNACIONAL SA,1974.0,1
MTU Friedrichshafen GmbH,1973.0,4
MTU Friedrichshafen GmbH,1974.0,4
Maarten Voodg,1970.0,1
Macbee Eng Corp,1967.0,3
Mack Trucks,1968.0,4
Mack Trucks,1971.0,4
Malcolm Henry Browning,1973.0,1
Mallory &amp; Co Inc P R,1969.0,1
Mallory Electric Corp,1967.0,3
Mallory Electric Corp,1971.0,2
Manny Begleiter,1970.0,1
Marc Edouard Zucca,1969.0,7
Margaret M Barton,1972.0,8
Mario Farelli,1973.0,1
Mario Palazzetti,1970.0,4
Marion L Smitley,1969.0,1
Mark A Juge,1973.0,1
Mark H Bennett,1973.0,3
Mark Swartz,1973.0,1
Marquette Metal Products Co,1967.0,0
Martin E Gerry,1973.0,1
Martin John Berlyn,1970.0,2
Marvin E Wallis,1973.0,2
Marvin P Larson,1969.0,2
Mary Zane Johnson,1968.0,1
Maschf Augsburg Nuernberg Ag,1968.0,9
Maschf Augsburg Nuernberg Ag,1969.0,3
Maschinenfabrik Augsburg-Nurnberg AG,1973.0,2
Materiels Et Moteurs S C E M M,1967.0,3
Mathew G Boissevain,1970.0,3
Matthews Roe I,1973.0,2
Maurice Frisch,1968.0,1
Maurice G Brille,1973.0,1
Max Pasbrig,1971.0,5
Max Serruys,1972.0,2
Maxwell Ingram,1975.0,1
Mazda Motor Corp,1973.0,1
Mazda Motor Corp,1974.0,13
Mazda Motor Corp,1975.0,6
Mcalister Roy E,1974.0,2
Mcculloch Corp,1968.0,5
Mcgathey Wendell H,1973.0,2
Mcginty Otto Wayne,1974.0,1
Mckee T R,1974.0,3
Mcmaster Harold,1969.0,1
Mcreynolds William W,1974.0,1
Melchior Frederick C,1973.0,4
Mercer Eng Co Bradford Ltd,1968.0,4
Merle Robert Showalter,1974.0,2
Merwe I V D,1973.0,2
Michael Ronnie L,1975.0,2
Michel Hottelet,1969.0,3
Michel Normandin,1974.0,1
Microdot Inc,1967.0,1
Microdot Inc,1969.0,1
Midland Ross Corp,1967.0,4
Mikuni Kogyo Kk,1970.0,1
Milan Pecar,1975.0,1
Millan C Mac,1971.0,3
Milorad Milisavljevic,1970.0,1
Mini Ind Constructillor,1967.0,18
Minnesota Mining &amp; Mfg,1968.0,2
Minoru Takahashi,1974.0,3
Mitsubishi Electric Corp,1967.0,5
Mitsubishi Electric Corp,1968.0,2
Mitsubishi Electric Corp,1973.0,1
Mobil Oil Corp,1971.0,8
Moca Systems Inc,1969.0,2
Modine Mfg Co,1969.0,10
Morris Kenneth B,1974.0,3
Morton Clyde M,1974.0,2
Morton Clyde M,1975.0,4
Moshe Drori,1974.0,1
Motobecane Ateliers,1968.0,4
Motobecane Ateliers,1971.0,2
Motobecane Ateliers,1972.0,1
Motobecane Ateliers,1974.0,4
Motoren Forschungs Gmbh,1972.0,2
Motorola Inc,1967.0,2
Motorola Inc,1968.0,5
Mtu Friedrichshafen Gmbh,1967.0,2
Muenzinger Friedrich,1973.0,1
Murray R Adkins,1970.0,1
N Bialek,1971.0,1
N Holland,1971.0,4
N Jonsson,1972.0,1
N Martin,1971.0,2
N Sata,1971.0,2
N Tomlinson,1970.0,3
Nasa,1969.0,1
Nasa,1970.0,2
Nasa,1971.0,1
Nasa,1974.0,4
Neil C Norton,1970.0,1
Nils C Ohlsson,1969.0,2
Nippon Denso Co,1967.0,2
Nippon Denso Co,1968.0,2
Nippon Denso Co,1969.0,5
Nippon Denso Co,1970.0,5
Nippon Denso Co,1971.0,10
Nippon Denso Co,1972.0,2
Nippon Denso Co,1973.0,12
Nippon Denso Co,1974.0,6
Nippon Piston Ring Co Ltd,1968.0,1
Nippon Soken Inc,1974.0,4
Nissan Motor,1968.0,20
Nissan Motor,1969.0,6
Nissan Motor,1970.0,8
Nissan Motor,1972.0,10
Nissan Motor,1974.0,7
Nissan Motor Co Ltd,1973.0,10
Nissan Motor Co Ltd,1974.0,1
Nissan Motor Co Ltd,1975.0,1
Nobuzi Manaka,1970.0,4
Noel Christopher Chamberlain,1974.0,1
Norman C White,1973.0,2
Norman E Junes,1970.0,2
Norman E Waag,1969.0,1
Norman G Hayward,1974.0,2
Norman H Berry,1970.0,1
Norman H Berry,1973.0,1
Norman L Buske,1971.0,1
Norman S Gardner,1969.0,1
Normond Gendron,1974.0,3
North American Rockwell,1969.0,4
North American Rockwell,1970.0,6
Nova Werke Ag,1969.0,2
Nsu Motorenwerke Ag,1968.0,2
Nsu Motorenwerke Ag,1969.0,2
Nycal Co Inc The,1968.0,1
Nycal Co Inc The,1969.0,5
O Bednarz,1972.0,2
O Brody,1971.0,4
O Cedarholm,1974.0,1
Octavio Rocha,1969.0,2
Oilgear Co,1968.0,1
Oister George K,1974.0,1
Olin Corp,1970.0,2
Olin Corp,1971.0,4
Optimizer Control Corp,1968.0,2
Ora E Wilson,1974.0,4
Ord Systems Ltd,1969.0,2
Orien W Van Dyke,1969.0,4
Orr Howard S,1973.0,4
Oscar P Gregg,1973.0,3
Oscar R Cedarholm,1968.0,1
Otis D Treiber,1969.0,3
Otis D Treiber,1971.0,3
Otto A Uyehara,1970.0,10
Otto G Glatt,1973.0,1
Outboard Marine Corp,1968.0,6
Outboard Marine Corp,1969.0,5
P August,1970.0,1
P Banner,1971.0,1
P Brody,1971.0,4
P Crisafulli,1971.0,1
P Dieges,1973.0,4
P Gele,1971.0,6
P Karlan,1972.0,2
P Luukkonen,1973.0,1
P Massie,1971.0,2
P Myers,1970.0,3
P Pickens,1971.0,1
P Swatman,1972.0,2
P Wood,1973.0,2
Pablo Bianco,1973.0,6
Palmer Howard J,1974.0,1
Panhard &amp; Levassor Const Mec,1971.0,1
Parker James T,1975.0,4
Patrick Lee Underwood,1973.0,4
Paul August,1968.0,2
Paul August,1971.0,2
Paul August,1972.0,3
Paul B Johnson,1974.0,1
Paul E Maier,1973.0,3
Paul G Lahaye,1973.0,1
Paul M Rider,1969.0,2
Paul Rogers,1974.0,1
Pavel Andreevich Ivaschenko,1974.0,10
Peerless Instr Co,1968.0,0
Perkins Dwight L,1973.0,1
Perkins Engines Ltd,1971.0,1
Perry A Bygdnes,1970.0,2
Perry John C,1974.0,1
Pete R D Ambrosio,1970.0,1
Peter F Casella,1968.0,1
Peter Schiff,1969.0,3
Peter Schmaldienst,1970.0,4
Peterson M Maurice,1974.0,1
Petrol Injection Ltd,1970.0,1
Peugeot,1968.0,3
Peugeot,1969.0,1
Peugeot,1970.0,2
Peugeot &amp; Renault,1971.0,1
Peugeot &amp; Renault,1972.0,2
Phelon Co Inc,1968.0,4
Pherson D Mac,1972.0,1
Philadelphia Gear Corp,1972.0,2
Philip Conrad Vincent,1973.0,2
Philip V Eshelman,1971.0,2
Philip Weiand,1970.0,3
Phillip S Myers,1970.0,10
Phillip V Eshelman,1971.0,2
Phillips John P,1974.0,2
Phillips Petroleum Co,1970.0,6
Phillips Petroleum Co,1971.0,1
Phillips Petroleum Co,1972.0,1
Physics Int Co,1967.0,5
Physics Int Co,1970.0,3
Physics Int Co,1971.0,3
Pile Delbert W,1973.0,2
Piotrowicz Sr Edward J,1974.0,4
Piper Jack N,1974.0,1
Pisar Robert J,1975.0,1
Porsche Ag,1973.0,1
Porsche Dr Ing H C F AG,1973.0,1
Porsche Dr Ing H C F AG,1974.0,2
Porsche Kg,1968.0,10
Power Research &amp; Dev Inc,1967.0,3
Power Syst &amp; Controls,1967.0,2
President Shizuoka Univ,1969.0,2
Pritchard Arnold J,1975.0,3
Pyroil Co Inc,1972.0,1
R Baribeau,1973.0,2
R Becker,1972.0,2
R Bricout,1972.0,1
R Britt,1972.0,3
R Camp,1973.0,1
R Dalerta,1973.0,1
R Durham,1971.0,4
R Edde,1971.0,3
R F Fort Lauderdale Moisdon,1971.0,1
R Folstadt,1970.0,3
R Hollis,1971.0,1
R Howell,1973.0,2
R Iskenderian,1973.0,10
R Jensen,1971.0,2
R Johnson,1972.0,1
R Kolb,1971.0,3
R Lepine,1970.0,1
R Mackie,1972.0,1
R Mckinley,1971.0,2
R Miller,1973.0,3
R Newman,1973.0,1
R Peters,1973.0,1
R Pool,1973.0,2
R Pope,1972.0,1
R Pouit,1972.0,5
R Raczuk,1971.0,1
R Runstetler,1973.0,1
R Smith,1969.0,1
R Thorner,1970.0,2
R Vierling,1969.0,1
R Williams,1971.0,2
R Williams,1972.0,1
R Williams,1973.0,2
Rabbiosi Clare P,1974.0,2
Raffacle Vittorio Silvera,1969.0,2
Ralph H Ridgeway,1974.0,2
Ralph R Ross,1969.0,3
Ralph Salyer,1973.0,1
Ramsey Corp,1969.0,1
Ravanell Hampton,1969.0,1
Raymond C Melby,1974.0,2
Raymond G Biddle,1969.0,1
Raymond G Spinnett,1970.0,1
Raymond G Spinnett,1973.0,4
Raymond L Fuess,1968.0,2
Raymond Lee Organization Inc,1971.0,1
Raymond Lee Organization Inc,1974.0,3
Raymond R Frazier,1971.0,1
Raymond S Miller,1970.0,7
Rca Corp,1968.0,7
Rca Corp,1970.0,1
Rca Corp,1971.0,3
Reece Oscar G,1974.0,3
Reed J Husband,1974.0,1
Regie Nationale des Usines Renault,1975.0,2
Reinhold Schmidt,1975.0,1
Reissmueller Anton,1975.0,1
Remington Richard C,1975.0,4
Renault,1968.0,3
Renault,1970.0,3
Renault,1973.0,4
Rene Bouteleux,1969.0,1
Rene Laurent Herail,1974.0,2
Rene S Hom,1974.0,8
Rex W Peterson,1970.0,5
Reynolds Orr E,1974.0,2
Ricardo &amp; Co Engineers,1968.0,1
Ricardo &amp; Co Engineers,1969.0,2
Richard B Jones,1969.0,2
Richard D Kopa,1970.0,3
Richard F Sragal,1968.0,2
Richard Furneaux Kinnersly,1970.0,1
Richard G Johnson,1973.0,1
Richard Halm,1970.0,1
Richard James,1974.0,4
Richard Jones,1973.0,2
Richard M Bygdnes,1970.0,2
Richard S Loynd,1973.0,3
Rite Autotronics Corp,1971.0,1
Robert Balve,1973.0,1
Robert Brand,1974.0,2
Robert C Mowry,1970.0,1
Robert C Warren,1969.0,6
Robert Crehore,1971.0,4
Robert D Dowell,1973.0,1
Robert Douglas Lampard,1974.0,2
Robert E Lee,1970.0,1
Robert E Varran,1969.0,4
Robert Edward Kelly,1970.0,4
Robert G Adams,1969.0,6
Robert G Beal,1974.0,2
Robert H Jones Jr,1969.0,2
Robert H Rust,1974.0,2
Robert H Williams,1971.0,2
Robert H Williams,1974.0,1
Robert J Bernstein,1970.0,3
Robert Jones,1973.0,2
Robert L Dieter,1970.0,1
Robert L Weber,1969.0,7
Robert Nicolas Balve,1969.0,1
Robert P Lefevre,1973.0,2
Robert Reichhelm,1970.0,4
Robert S Hurrah,1970.0,3
Robert V Albertson,1970.0,1
Robert W Mcjones,1969.0,3
Robert W Mcjones,1970.0,2
Robert W Waters,1973.0,5
Rodriguez Miguel Ferragut,1972.0,1
Roger C Allen,1970.0,3
Roger C Kenyon,1973.0,1
Roger Clark,1970.0,6
Roger Jean Habert,1974.0,1
Roger O Durham,1968.0,2
Roger Owen Durham,1970.0,3
Ronald Baribeau,1973.0,4
Ronald E Herman,1969.0,4
Rose William L,1974.0,4
Roto Diesel Sa,1970.0,3
Roy E Crews,1973.0,1
Roy E Mcalister,1974.0,1
Roy H Dixon,1970.0,1
Rudolph Daub,1973.0,2
Rugeris John De,1974.0,1
Russell Baribeau,1973.0,4
Russell G Livingston,1970.0,2
Russell Ozechowski,1975.0,3
Ryuzi Asaga,1973.0,3
S Codner,1971.0,2
S Dave,1972.0,4
S Finch,1972.0,2
S Lee,1972.0,1
S Onishi,1972.0,3
S Piatti,1971.0,3
S Prebil,1973.0,3
S Roberts,1973.0,1
S Yamda,1972.0,4
SVENSKA ELEKTROMAGNETER AB,1974.0,3
Saf Gard Products Inc,1968.0,3
Saf Gard Products Inc,1969.0,4
Saf Gard Products Inc,1970.0,3
Sajio Kuroiwa,1974.0,4
Salvador Todaro Y Hermano,1974.0,1
Salvatore M Franco,1974.0,1
Samuel P Lyle,1973.0,2
Sanders Associates Inc,1972.0,1
Sandor J Zarnoti,1974.0,1
Sanzio Pio Vincenzo Piatti,1970.0,1
Saviem,1969.0,2
Sawafuji Denki K K,1971.0,15
Scans Associates Inc,1968.0,1
Schauer George A,1973.0,3
Schmidt K Gmbh,1971.0,1
Schoeppel Roger J,1970.0,3
Schreiber Ralph E,1975.0,1
Schwartz Everett C,1975.0,1
Scott Alfred E,1975.0,2
Scott Forrest C,1974.0,3
Sealed Power Corp,1968.0,4
Seidel Hans H,1974.0,3
Semt,1968.0,2
Semt,1969.0,2
Semt,1971.0,1
Sentinel Distributors,1968.0,7
Serafin Cano,1969.0,2
Sevald William T,1974.0,2
Sharad M Dave,1973.0,8
Shell Oil Co,1966.0,2
Shell Oil Co,1971.0,8
Shelton Everett E,1974.0,1
Shigekado Sakakibara,1974.0,1
Shigeo Aono,1970.0,4
Shirley J Carter,1970.0,1
Showa Denko Kk,1971.0,3
Shumaker Jr Niles A,1974.0,1
Sibe,1971.0,3
Sibe,1972.0,1
Siegfried Graf,1970.0,3
Siegfried Sigott,1973.0,8
Sigma,1973.0,1
Simms Motor Units Ltd,1968.0,4
Simplicity Mfg Co Inc,1971.0,2
Sinclair M,1971.0,4
Smith Norris E,1974.0,3
Sogge Roger L,1975.0,1
Solitron Devices,1968.0,2
Sopromi Soc Proc Modern Inject,1967.0,8
Sopromi Soc Proc Modern Inject,1968.0,22
Sopromi Soc Proc Modern Inject,1970.0,1
Souichi Hisada,1969.0,3
South East Europ Purchasing &amp;,1974.0,3
Southwick W Briggs,1969.0,1
Spivey Donald K,1974.0,1
Sr Alexander Malpass,1973.0,2
Sr John Dolza,1973.0,6
Sr John Dolza,1974.0,5
Sr Paul Lawrence Ross,1973.0,1
Stamicarbon,1970.0,4
Standard Triumph Motor Co Ltd,1968.0,2
Stanford Research Inst,1967.0,2
Stanislaw F Filip,1973.0,2
Stanislaw Jarnuskiewicz,1969.0,2
Stanislaw Jarnuszkiewicz,1969.0,1
Stanley A Bivins,1969.0,3
Stanley E Estes,1970.0,1
Stephen F Skala,1974.0,1
Stephen Romy,1974.0,3
Stephens Woodrow W,1975.0,1
Stewart &amp; Stevenson Serv Inc,1969.0,6
Stewart Warner Corp,1968.0,5
Stjepan Poslek,1974.0,2
Stuart E Bunn,1971.0,6
Sudholt Kenneth J,1974.0,1
Sueddeutsche Kuehler Behr,1968.0,2
Sumpter Willie J,1974.0,2
Sun Oil Co,1970.0,2
Suzuki Jidosha Kogyo KK,1974.0,2
Svenska Electromagneter,1972.0,1
Svenska Rotor Maskiner Ab,1968.0,1
Sylvania Electric Prod,1970.0,3
Syncro Corp,1969.0,0
Systems Capital Corp,1969.0,1
T Butler,1971.0,2
T Cooper,1972.0,3
T Eells,1972.0,1
T Gibson,1973.0,2
T Hatfield,1971.0,16
T Lawless,1971.0,2
T Posey,1971.0,3
T Ryan,1972.0,3
T Sturm,1969.0,3
T Swift,1971.0,8
T Tonnessen,1971.0,4
T Ueno,1971.0,3
T Villella,1971.0,4
TEVES THOMPSON GmbH,1974.0,4
Takahiro Ueno,1974.0,6
Takeo Sasaki,1972.0,2
Tanis Peter G,1973.0,2
Teague James E,1975.0,2
Technology Uk,1969.0,1
Tecumseh Products Co,1967.0,3
Tecumseh Products Co,1968.0,8
Terrence Graham Hoare,1971.0,1
Teves Thompson Gmbh,1973.0,4
Texaco Inc,1968.0,3
Texaco Inc,1970.0,1
Texaco Inc,1972.0,1
Theodore O Chase,1969.0,2
Theodore T Raichel,1969.0,1
Thomas A Hutsell,1970.0,5
Thomas Cirincione,1973.0,1
Thomas Luther B,1974.0,3
Thomas Minor,1969.0,2
Thomas P Spalding,1969.0,4
Thomas V Williams,1969.0,2
Thompson Mfg Co Earl A,1968.0,2
Thorvald N Olson,1970.0,1
Tibbs Robert C,1974.0,5
Tillotson Mfg Co,1968.0,2
Timothy Ackerman,1974.0,2
Tischler Wald E,1974.0,3
Tony R Villella,1969.0,2
Tony R Villella,1973.0,1
Tony R Villella,1974.0,4
Toro Mfg Corp,1965.0,1
Toyo Kogyo Co,1968.0,5
Toyo Kogyo Co,1969.0,1
Toyo Kogyo Co,1970.0,1
Toyo Kogyo Co,1971.0,4
Toyo Kogyo Co,1973.0,6
Toyoda Chuo Kenkyusho Kk,1968.0,0
Toyota Motor Co Ltd,1968.0,2
Toyota Motor Co Ltd,1973.0,21
Toyota Motor Co Ltd,1974.0,28
Toyota Motor Corp,1973.0,37
Toyota Motor Corp,1974.0,55
Toyota Motor Corp,1975.0,7
Trans Dapt Of California Inc,1969.0,2
Transelektro Magyar Villamossa,1971.0,1
Trico Products Corp,1969.0,1
Trw Inc,1967.0,0
Trw Inc,1968.0,2
Trw Inc,1969.0,1
Trw Inc,1971.0,1
Tunesuke Kubo,1974.0,2
Tupitsyn Konstantin Konstantin,1973.0,4
Turner James E,1974.0,2
Turner Jr James Glenn,1974.0,4
Twin Disc Inc,1971.0,4
Tyner Richard A,1975.0,1
Udden Edward Carl,1970.0,3
Ulrich Rohs,1974.0,2
Ulyuss Lee Primrose,1974.0,2
Umberto Lotesto,1971.0,1
Union Carbide Corp,1967.0,1
Univ Shizuoka,1969.0,4
Us Army,1968.0,6
Us Navy,1968.0,1
V Birdwell,1971.0,3
V Cinquegrani,1971.0,1
V Cinquegrani,1972.0,2
V Everett,1973.0,1
V Farrow,1972.0,1
V Null,1970.0,1
Vern Alvin Brueske,1968.0,1
Vernon C Westberg,1971.0,1
Vernon D Roosa,1969.0,5
Vernon L Balsbaugh,1973.0,1
Vierling Donald E,1973.0,4
Viktor Mitrushi Panariti,1970.0,6
Vincent J Cinquegrani,1971.0,3
Vincenzo Fazzo,1972.0,1
Virgil Eldon E,1974.0,1
Virgil J Lipscomb,1973.0,2
Vish Machinno Elektrotechnitch,1968.0,1
Vittert Murray B,1974.0,1
Vladimir Isaakovich Kreimer,1973.0,4
Vladimir Pericki,1974.0,2
Volkswagen AG,1975.0,8
Volkswagenwerk Ag,1970.0,11
Volkswagenwerk Ag,1971.0,10
Volvo Ab,1971.0,1
W Bachmann,1973.0,4
W Bailey,1970.0,1
W Bendall,1972.0,1
W Cook,1971.0,3
W Enge,1972.0,3
W Fitzgerald,1972.0,3
W Hemenway,1973.0,3
W Jackson,1973.0,2
W Jordan,1971.0,2
W Keyes,1972.0,1
W Lieb,1971.0,1
W Linn,1973.0,3
W Lundy,1973.0,1
W Malchow,1973.0,1
W Meyer,1971.0,1
W Pattee,1973.0,1
W Roos,1973.0,4
W Schultz,1971.0,1
W Stelter,1972.0,1
W Swartz,1973.0,1
W Tenney,1972.0,7
W Wells,1972.0,1
W Wernet,1972.0,1
Waag Norman E,1975.0,4
Walbro Corp,1970.0,4
Wallace Clark,1975.0,1
Wallace Murray Corp,1968.0,1
Wallis Marvin E,1975.0,3
Wallraff Richard J,1975.0,1
Walter Franke,1974.0,3
Walter Galonska,1973.0,3
Walter L Garner,1969.0,2
Walter Stopera,1969.0,2
Wankel Gmbh,1968.0,2
Wankel Gmbh,1969.0,2
Wankel Gmbh,1971.0,3
Ward Michael A V,1974.0,4
Warren K Pattee,1969.0,1
Warren W Kessler,1970.0,2
Waterbury Nelson J,1973.0,1
Werner Erik Siemens,1975.0,1
Werner Gaetcke,1974.0,2
Werner Kraus,1972.0,5
Westinghouse Italiana,1969.0,1
Westvaco Corp,1969.0,0
Wheeler Bill L,1975.0,1
White Motor Corp,1967.0,7
White Motor Corp,1968.0,6
White Motor Corp,1970.0,1
Wigal Voorhis F,1974.0,6
Wilbur C Schafer,1973.0,4
Wilbur G Garman,1970.0,1
Wiley W Lowrey,1970.0,2
Will Clarke England,1975.0,2
Willi Salzmann,1970.0,4
William A Blackwood,1973.0,3
William A Maher,1969.0,2
William B Herbert,1973.0,6
William Dale Skaggs,1974.0,1
William E Giuffra,1970.0,2
William F Palmer,1969.0,3
William H Lee,1970.0,1
William H Smolinski,1970.0,2
William J Hixson,1970.0,2
William J Jelen,1970.0,1
William J Rank,1970.0,3
William L Tenney,1969.0,2
William L Tenney,1970.0,2
William L Todd,1974.0,1
William R Brown,1974.0,2
William T Milam,1970.0,5
William V Bachmann,1974.0,1
Willy Bartels,1968.0,2
Wilmer C Jordan,1969.0,2
Winfred A Bratten,1974.0,3
Winkley Jerry H,1974.0,2
Wisconsin Motors Corp,1968.0,1
Y Baguelin,1970.0,8
Y Kaneko,1973.0,5
Y Komiyama,1973.0,5
Y Tanaka,1971.0,1
Y Tanaka,1972.0,1
Y Yokoi,1972.0,6
Yakov Borisovich Pisman,1974.0,4
Yamaha Motor Co Ltd,1970.0,2
Yamaha Motor Co Ltd,1972.0,2
Yamaha Motor Co Ltd,1974.0,2
Yamaha Motor Co Ltd,1975.0,1
Yamaha Watsudoki Kk,1969.0,2
Yanda Leon M,1974.0,1
Yanmar Diesel Engine Co,1968.0,2
Yanmar Diesel Engine Co,1969.0,4
Yoshio Ikarashi,1972.0,1
Yves Pailler,1974.0,3
Z Blaszczynski,1973.0,2
Z Przybylski,1971.0,1
Zbigniew J Jania,1970.0,2
Zenith Carburetter Co Ltd,1969.0,2
"a & d company, ltd.",2005.0,3
a co.,1985.0,1
a giken kogyo kabushiki kaisha,1999.0,4
a v l gesellschaft fur verbrennungskraftmaschinen und messtechnik,1988.0,18
a v l gesellschaft fur verbrennungskraftmaschinen und messtechnik m.b.h.,1984.0,3
a v l gesellschaft fur verbrennungskraftmaschinen und messtechnik mbh,1985.0,2
a z industries,1984.0,1
"a&d company, limited",2008.0,2
"a. c. engines, inc.",1977.0,6
a. e. bishop research pty. limited,1993.0,8
a. e. bishop research pty. limited,1995.0,8
a. j. amatuzio filter co.,1992.0,1
a. kayser automotive systems gmbh,1999.0,3
a. kayser automotive systems gmbh,2004.0,6
a. kayser automotive systems gmbh,2009.0,6
a. o. smith corporation,1993.0,1
a. pierburg autogeratebau kg,1974.0,10
a. pierburg autogeratebau kg,1976.0,1
a.i.m.l. gmbh,2002.0,1
a.i.m.l. gmbh,2006.0,1
a.m.s.e.a. - azienda meccanica stampaggi e attrezzature s.p.a.,1983.0,4
a.m.s.e.a.-azienda meccanica,1983.0,2
a.p. moller-maersk a/s,2005.0,2
a.r.a. manufacturing company,1982.0,1
"a.r.a. manufacturing company of delware, inc.",1985.0,1
a/s dampskibsselskabet svendborg,1997.0,5
"a123 systems, inc.",2008.0,1
aadi inc.,2006.0,3
aai corporation,2007.0,10
aardvark pty ltd.,1990.0,3
aardvark pty. ltd.,2000.0,3
ab dafab,1999.0,4
ab dentatus,1968.0,1
ab electrolux,1985.0,9
ab electrolux,1986.0,11
ab electrolux,1996.0,3
ab electrolux motor aktiebolag,1983.0,3
ab elektronik gmbh,1995.0,12
ab elektronik gmbh,1996.0,2
ab elektronik gmbh,2000.0,4
ab elektronik gmbh,2003.0,4
ab engine incorporated,2008.0,3
ab engine incorporated,2011.0,3
ab skf,2002.0,1
ab skf,2005.0,14
ab skf,2006.0,4
ab svenska eketromagneter,1989.0,4
ab svenska elektromagneter,1987.0,1
ab volvo,1978.0,4
ab volvo,1980.0,6
ab volvo,1981.0,2
ab volvo,1982.0,9
ab volvo,1983.0,2
ab volvo,1984.0,20
ab volvo,1985.0,2
ab volvo,1986.0,1
ab volvo,1987.0,13
ab volvo,1988.0,3
ab volvo,1989.0,5
ab volvo,1990.0,19
ab volvo,1991.0,4
ab volvo,1992.0,11
ab volvo,1993.0,7
ab volvo,1994.0,14
ab volvo,1995.0,7
ab volvo,1996.0,27
ab volvo,1997.0,11
ab volvo,1998.0,6
ab volvo,1999.0,21
ab volvo,2000.0,28
ab volvo and mecel ab,1998.0,4
ab volvo penta,1976.0,4
ab volvo penta,1977.0,3
ab volvo penta,1978.0,3
ab volvo penta,1992.0,1
ab volvo penta,1996.0,3
ab volvo penta,1997.0,1
ab volvo penta,1998.0,1
ab volvo penta,2005.0,4
"ab volvo, a swedish body corporate",1991.0,4
abb ab,1996.0,9
abb ab,2000.0,4
abb automation inc.,2001.0,4
abb patent gmbh,1991.0,2
abb patent gmbh,1992.0,1
abb research ltd,2006.0,3
abb research ltd,2009.0,3
abb research ltd,2011.0,3
abb research ltd.,1997.0,2
abb turbo systems ag,1999.0,6
abenavoli; bruno,2007.0,4
"able performance products, inc.",1994.0,3
academia sinica,1999.0,6
acceleration enterprises ltd.,2009.0,2
accenture global services limited,2006.0,3
"access 2 communications, inc.",2010.0,2
access business group international llc,2011.0,9
"accessible technologies, inc.",2000.0,3
"accessible technologies, inc.",2001.0,6
"accessible technologies, inc.",2002.0,10
"accessible technologies, inc.",2003.0,14
"accessible technologies, inc.",2004.0,25
"accessible technologies, inc.",2006.0,4
"accessible technologies, inc.",2007.0,2
"accessible technologies, inc.",2009.0,1
"accessible technologies, inc.",2010.0,8
accessories electroniques bomar inc.,2002.0,2
acf industries inc.,1970.0,1
acf industries incorporated,1972.0,1
"acf industries, inc.",1975.0,1
"acf industries, inc.",1976.0,6
"acf industries, inc.",1977.0,6
"acf industries, inc.",1979.0,10
"acf industries, inc.",1981.0,7
"acf industries, inc.",1982.0,7
"acf industries, inc.",1983.0,3
"acf industries, incorporated",1969.0,4
"acf industries, incorporated",1970.0,2
"acf industries, incorporated",1971.0,1
"acf industries, incorporated",1973.0,2
"acf industries, incorporated",1975.0,12
"acf industries, incorporated",1976.0,10
"acf industries, incorporated",1977.0,1
"acf industries, incorporated",1978.0,6
"acf industries, incorporated",1979.0,10
"acf industries, incorporated",1982.0,2
"acf, industries, incorporated",1971.0,1
achates power llc,2005.0,3
"achates power, inc",2007.0,4
"achates power, inc.",2005.0,10
"achates power, inc.",2006.0,16
"achates power, inc.",2008.0,12
"achates power, inc.",2009.0,40
"achates power, inc.",2010.0,98
"achates power, inc.",2011.0,67
"achates power, inc.",2012.0,11
"achates power, inc.",2013.0,2
"achates power, llc",2004.0,4
achates power.,2006.0,4
aciers et outillage peugeot,1981.0,2
aciers et outillage peugeot,1982.0,2
aciers et outillage peugeot,1984.0,2
aciers et outillage peugeot,1986.0,2
"acoust-a-fiber research and development, inc.",1996.0,4
"acro-tech, inc",1999.0,2
acro-techn inc.,1993.0,2
active gear co of canada limited,2005.0,2
