"assignee_key_id","years","assignee_organization","assignee_type","assignee_country","assignee_state","number_of_patents","number_of_inventors","specialization","fuel_price","domestic","government"
404381,1977,"Allis-Chalmers Corporation",2,"US","WI",4,6,"123/364",5.07,"1","0"
404381,1979,"Allis-Chalmers Corporation",2,"US","WI",1,1,"123/198E",6.86,"1","0"
405226,1980,"Schmelzer Corporation",2,"US","MI",2,2,"123/559.1",10.09,"1","0"
405316,1976,"Robertshaw Controls Company",2,"US","VA",3,7,"123/198.DB",5.01,"1","0"
405316,1977,"Robertshaw Controls Company",2,"US","VA",2,2,"123/198D",5.33,"1","0"
405316,1978,"Robertshaw Controls Company",2,"US","VA",2,2,"123/406.7",5.39,"1","0"
405316,1979,"Robertshaw Controls Company",2,"US","VA",1,1,"123/41.12",7.01,"1","0"
405316,1980,"Robertshaw Controls Company",2,"US","VA",3,3,"123/406.7",9.97,"1","0"
406722,1981,"Split Cycle Energy Systems, Inc.",2,"US","UT",1,1,"123/41.2",10.98,"1","0"
406944,1977,"Motoren-Forschungs GmbH KG",3,"DE",".",1,1,"123/318",NA,"0","0"
406944,1979,"Motoren-Forschungs GmbH KG",3,"DE",".",1,1,"123/26",NA,"0","0"
407499,1978,"S & S Research and Electronics",2,"US","CA",1,3,"123/198.DC",5.48,"1","0"
407908,1980,"V & W Parts & Machine Shops, Inc.",2,"US","AZ",1,1,"123/90.27",9.68,"1","0"
410258,1978,"Direct Power Limited",3,"GB",".",1,1,"123/51B",NA,"0","0"
410845,1976,"Matsushita Electric Industrial Co., Ltd.",3,"JP",".",1,2,"123/18R",NA,"0","0"
411293,1977,"Fuel Injection Development Corporation",2,"US","NJ",2,4,"123/447",5.23,"1","0"
411293,1980,"Fuel Injection Development Corporation",2,"US","NJ",1,2,"123/435",9.94,"1","0"
412431,1976,"Terry Industries",3,"CA",".",1,1,"123/406.56",NA,"0","0"
412987,1979,"Oilstart, Incorporated",2,"US","VT",1,1,"123/196S",7.28,"1","0"
414202,1976,"Volkswagen AG",3,"DE",".",11,22,"123/184.53",NA,"0","0"
414202,1976,"Volkswagen AG",3,"JP",".",2,22,"123/184.53",NA,"0","0"
414202,1977,"Volkswagen AG",3,"DE",".",3,19,"123/270",NA,"0","0"
414202,1977,"Volkswagen AG",3,"JP",".",5,19,"123/270",NA,"0","0"
414202,1978,"Volkswagen AG",3,"DE",".",4,8,"123/25A",NA,"0","0"
414202,1978,"Volkswagen AG",3,"JP",".",2,8,"123/25A",NA,"0","0"
414202,1979,"Volkswagen AG",3,"DE",".",5,8,"123/547",NA,"0","0"
414202,1980,"Volkswagen AG",3,"DE",".",11,24,"123/184.42",NA,"0","0"
414202,1981,"Volkswagen AG",3,"DE",".",2,2,"123/198E",NA,"0","0"
414202,1983,"Volkswagen AG",3,"DE",".",5,5,"180/65.25",NA,"0","0"
414202,1985,"Volkswagen AG",3,"DE",".",3,7,"180/65.25",NA,"0","0"
414975,1976,"Clemix Co.",3,"JP",".",1,1,"123/25R",NA,"0","0"
415270,1976,"Ormat Turbines (1965) Ltd.",3,"IL",".",1,1,"123/179.14",NA,"0","0"
415270,1987,"Ormat Turbines (1965) Ltd.",3,"IL",".",1,2,"60/698",NA,"0","0"
416013,1977,"Nautec, Inc.",2,"US","MN",1,2,"123/179.3",5.21,"1","0"
417473,1976,"Ricardo & Co., Engineers (1927) Limited",3,"GB",".",1,1,"123/259",NA,"0","0"
417473,1978,"Ricardo & Co., Engineers (1927) Limited",3,"GB",".",2,2,"123/143B",NA,"0","0"
418526,1981,"Jaeger",3,"FR",".",1,1,"701/123",NA,"0","0"
419800,1977,"Automation Equipment, Inc.",2,"US","PA",1,1,"123/193.4",5.21,"1","0"
420068,1980,"The Vapolean Corporation",2,"US","MD",1,1,"123/510",9.93,"1","0"
420745,1976,"F. D. Farnum Co.",2,"US","IL",1,1,"123/536",4.93,"1","0"
420745,1977,"F. D. Farnum Co.",2,"US","IL",1,1,"123/537",5.23,"1","0"
420757,1977,"Gulf & Western Manufacturing Company",2,"US","MI",1,2,"123/146.5A",5.23,"1","0"
420757,1979,"Gulf & Western Manufacturing Company",2,"US","MI",2,4,"123/406.57",7.29,"1","0"
423181,1976,"Robert Bosch GmbH",3,"DE",".",63,155,"123/373",NA,"0","0"
423181,1977,"Robert Bosch GmbH",3,"DE",".",43,106,"123/436",NA,"0","0"
423181,1978,"Robert Bosch GmbH",3,"DE",".",67,190,"123/452",NA,"0","0"
423181,1979,"Robert Bosch GmbH",3,"DE",".",86,212,"123/453",NA,"0","0"
423181,1980,"Robert Bosch GmbH",3,"DE",".",86,229,"123/406.59",NA,"0","0"
423181,1981,"Robert Bosch GmbH",3,"DE",".",10,32,"123/263",NA,"0","0"
423181,1982,"Robert Bosch GmbH",3,"DE",".",2,9,"180/65.1",NA,"0","0"
423181,1987,"Robert Bosch GmbH",3,"DE",".",6,23,"701/101",NA,"0","0"
423290,1979,"Toledo Stamping & Manufacturing Company",2,"US","OH",1,1,"123/90.39",6.9,"1","0"
423374,1976,"Ateliers de la Motobecane",3,"FR",".",3,3,"123/184.56",NA,"0","0"
423374,1979,"Ateliers de la Motobecane",3,"FR",".",1,1,"123/73V",NA,"0","0"
423374,1980,"Ateliers de la Motobecane",3,"FR",".",1,1,"123/73R",NA,"0","0"
423517,1976,"Jacobsen Manufacturing Company",2,"US","WI",1,2,"123/198.DC",4.77,"1","0"
423517,1978,"Jacobsen Manufacturing Company",2,"US","WI",1,1,"123/337",4.98,"1","0"
423745,1980,"Deutsche Automobilgesellschaft mbH",3,"DE",".",1,1,"180/65.1",NA,"0","0"
423797,1976,"Gippsland Institute of Advance Education",3,"AU",".",1,3,"123/242",NA,"0","0"
424473,1977,"Kabushiki Kaisha Keihin Seiki Seisakusho",3,"JP",".",1,2,"123/583",NA,"0","0"
424994,1979,"Edelbrock-Hadley Corporation",2,"US","CA",1,1,"123/483",7.47,"1","0"
425122,1976,"The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",1,2,"123/3",5.08,"1","1"
425122,1977,"The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",3,4,"123/41.33",5.39,"1","1"
425122,1978,"The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",1,2,"123/598",5.46,"1","1"
425122,1982,"The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",1,1,"60/516",10.54,"1","1"
425122,1984,"The United States of America as represented by the Administrator of the National Aeronautics and Space Administration",6,"US","DC",1,3,"60/698",9.83,"1","1"
426317,1979,"Joseph Lucas (Industries) Limited",3,"GB",".",1,2,"123/179.25",NA,"0","0"
428412,1978,"Derre & Company",2,"US","IL",1,1,"123/198E",5.32,"1","0"
429233,1980,"Kabushiki Kaisha Toyota Chuo Kenyusho",3,"JP",".",1,3,"123/472",NA,"0","0"
429582,1977,"Energiagazdalkodasi Intezet",3,"HU",".",1,1,"123/25C",NA,"0","0"
429828,1979,"Solo Industries Pty. Limited",3,"AU",".",1,3,"123/651",NA,"0","0"
431544,1976,"M.A.N.",3,"DE",".",1,1,"123/41.38",NA,"0","0"
432579,1978,"Spencer Heads, Inc.",2,"US","TX",1,1,"123/669",4.88,"1","0"
433991,1980,"Nationwide Carriers Incorporated",2,"US","MN",1,2,"123/557",9.55,"1","0"
434264,1976,"Komatsu Ltd.",3,"JP",".",1,4,"123/374",NA,"0","0"
434264,1977,"Komatsu Ltd.",3,"JP",".",3,9,"123/397",NA,"0","0"
434264,1978,"Komatsu Ltd.",3,"JP",".",1,2,"123/41.49",NA,"0","0"
434264,1979,"Komatsu Ltd.",3,"JP",".",5,12,"123/263",NA,"0","0"
434264,1980,"Komatsu Ltd.",3,"JP",".",2,7,"123/263",NA,"0","0"
434264,1982,"Komatsu Ltd.",3,"JP",".",1,1,"903/951",NA,"0","0"
434264,1984,"Komatsu Ltd.",3,"JP",".",2,2,"180/65.245",NA,"0","0"
436191,1976,"Hitachi, Ltd.",3,"JP",".",11,16,"123/640",NA,"0","0"
436191,1977,"Hitachi, Ltd.",3,"JP",".",18,31,"123/274",NA,"0","0"
436191,1978,"Hitachi, Ltd.",3,"JP",".",13,20,"123/406.57",NA,"0","0"
436191,1979,"Hitachi, Ltd.",3,"JP",".",14,36,"123/406.52",NA,"0","0"
436191,1980,"Hitachi, Ltd.",3,"JP",".",18,46,"701/108",NA,"0","0"
436191,1981,"Hitachi, Ltd.",3,"JP",".",6,18,"701/103",NA,"0","0"
436191,1982,"Hitachi, Ltd.",3,"JP",".",5,17,"701/104",NA,"0","0"
436191,1983,"Hitachi, Ltd.",3,"JP",".",5,15,"701/105",NA,"0","0"
436191,1984,"Hitachi, Ltd.",3,"JP",".",2,6,"701/108",NA,"0","0"
436191,1985,"Hitachi, Ltd.",3,"JP",".",2,7,"701/103",NA,"0","0"
436191,1986,"Hitachi, Ltd.",3,"JP",".",5,13,"701/103",NA,"0","0"
436191,1987,"Hitachi, Ltd.",3,"JP",".",4,19,"701/104",NA,"0","0"
436535,1977,"Avco Corporation",2,"US","PA",1,1,"123/41.6",5.21,"1","0"
436535,1979,"Avco Corporation",2,"US","AL",1,1,"123/285",7.04,"1","0"
436535,1980,"Avco Corporation",2,"US","CT",1,3,"123/198R",10.1,"1","0"
436535,1980,"Avco Corporation",2,"US","OH",1,3,"123/198R",9.45,"1","0"
436535,1981,"Avco Corporation",2,"US","CT",1,1,"180/65.7",11.38,"1","0"
436536,1976,"Marston Radiators Limited",3,"GB",".",1,1,"123/41.15",NA,"0","0"
437559,1979,"Auto-Miser International Manufacturing Corp.",2,"US","TX",1,1,"123/522",6.59,"1","0"
439112,1976,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",17,41,"123/274",NA,"0","0"
439112,1977,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",13,32,"123/198.DB",NA,"0","0"
439112,1978,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",29,79,"123/547",NA,"0","0"
439112,1979,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",15,43,"123/406.7",NA,"0","0"
439112,1980,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",26,60,"123/260",NA,"0","0"
439112,1981,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",1,3,"123/568.32",NA,"0","0"
439112,1982,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",1,3,"701/104",NA,"0","0"
439112,1986,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",7,13,"701/110",NA,"0","0"
439112,1987,"Honda Giken Kogyo Kabushiki Kaisha",3,"JP",".",4,9,"701/104",NA,"0","0"
439855,1976,"Tanner Electronic Systems Technology, Inc.",2,"US","CA",1,2,"123/396",5.04,"1","0"
440475,1976,"The Toro Company",2,"US","MN",1,1,"123/185.3",4.9,"1","0"
440502,1978,"Hawkins Enterprises, Inc.",2,"US","NC",1,2,"123/552",5.12,"1","0"
442920,1977,"The Garrett Corporation",2,"US","CA",4,8,"123/563",5.33,"1","0"
442920,1980,"The Garrett Corporation",2,"US","CA",1,1,"180/65.235",10.19,"1","0"
443084,1976,"White Motor Corporation",2,"US","OH",2,4,"123/41.51",4.83,"1","0"
443156,1978,"Johnson Products Div. of Sealed Power Corporation",2,"US","MI",1,1,"123/90.51",5.34,"1","0"
443568,1985,"Purdue Research Foundation",2,"US","IN",1,2,"701/105",8.85,"1","0"
443568,1987,"Purdue Research Foundation",2,"US","IN",1,1,"701/110",6.9,"1","0"
443684,1976,"Societe des Procedes Modernes d'Injection Sopromi",3,"FR",".",1,1,"701/123",NA,"0","0"
443684,1977,"Societe des Procedes Modernes d'Injection Sopromi",3,"FR",".",1,1,"123/486",NA,"0","0"
443755,1979,"Filterwerk Mann & Hummel GmbH",3,"DE",".",2,4,"123/552",NA,"0","0"
443755,1980,"Filterwerk Mann & Hummel GmbH",3,"DE",".",1,4,"123/556",NA,"0","0"
444363,1986,"Still GmbH",3,"DE",".",1,1,"903/951",NA,"0","0"
446545,1978,"Societe de Paris et du Rhone",3,"FR",".",1,1,"123/179.25",NA,"0","0"
446766,1976,"The Lucas Electrical Company Limited",3,"GB",".",5,5,"123/149A",NA,"0","0"
446766,1977,"The Lucas Electrical Company Limited",3,"GB",".",7,10,"123/494",NA,"0","0"
446766,1978,"The Lucas Electrical Company Limited",3,"GB",".",5,8,"123/486",NA,"0","0"
446766,1979,"The Lucas Electrical Company Limited",3,"GB",".",1,4,"123/406.59",NA,"0","0"
448920,1979,"Chiyoda Chemical Engineering & Construction Co., Ltd.",3,"JP",".",1,1,"123/510",NA,"0","0"
449067,1976,"Bill J. Hays International Inc.",2,"US","CA",1,1,"123/406.58",5.04,"1","0"
449259,1976,"Aktiebolaget Svenska Elektromagneter",3,"SE",".",1,1,"123/149D",NA,"0","0"
449259,1980,"Aktiebolaget Svenska Elektromagneter",3,"SE",".",1,2,"123/601",NA,"0","0"
449441,1981,"Societe Civile de Recherches et d'Etudes de Moteurs a Barillet (S.C.R.E.B.)",3,"FR",".",1,1,"60/516",NA,"0","0"
449510,1980,"Kokusan Kenki Co., Ltd.",3,"JP",".",1,3,"123/198D",NA,"0","0"
449921,1977,"Takagi Sangyo Kabushiki Kaisha",3,"JP",".",1,1,"123/551",NA,"0","0"
450143,1980,"A. C. Engines, Inc.",2,"US","LA",1,1,"123/260",9.89,"1","0"
451293,1977,"Petro-Electric Motors, Ltd.",2,"US","NY",1,2,"180/65.25",5.24,"1","0"
451321,1978,"R. A. Lister & Company Limited",3,"GB",".",1,1,"123/261",NA,"0","0"
452507,1976,"EATON CORPORATION",2,"US","OH",4,4,"123/254",4.83,"1","0"
452507,1977,"EATON CORPORATION",2,"US","OH",5,5,"123/300",5.08,"1","0"
452507,1978,"EATON CORPORATION",2,"US","OH",4,4,"123/179.3",5.14,"1","0"
452507,1979,"EATON CORPORATION",2,"US","OH",7,7,"123/348",6.9,"1","0"
452507,1980,"EATON CORPORATION",2,"US","OH",17,24,"123/90.16",9.45,"1","0"
452507,1987,"EATON CORPORATION",2,"US","OH",1,1,"701/104",7.36,"1","0"
452585,1976,"Rodina Energy R & D Corporation",2,"US","NY",1,1,"123/2",4.97,"1","0"
453556,1982,"Hybricon Corporation",2,"US","CA",2,4,"180/65.225",10.82,"1","0"
454220,1979,"Telcefo Security Products AB",3,"SE",".",1,4,"123/198B",NA,"0","0"
455978,1976,"Adui NSU Auto Union Aktiengesellschaft",3,"DE",".",1,3,"123/210",NA,"0","0"
